"name","desc","type1","type2","egg_group"
"다부니","귀의 더듬이가 상대에게 닿으면 심장 소리를 듣고 몸 상태나 기분을 알 수 있다.엄청난 청각을 가졌다. 희미한 소리로도 주변 상황을 레이더같이 캐치한다.귀의 더듬이로 상대의 컨디션이나 알에서 포켓몬이 언제 나올지도 알 수 있다.귀의 더듬이가 상대에게 닿으면 심장 소리를 듣고 몸 상태나 기분을 알 수 있다.귀의 더듬이로 상대의 컨디션이나 알에서 포켓몬이 언제 나올지도 알 수 있다.귀의 더듬이가 상대에게 닿으면 심장 소리를 듣고 몸 상태나 기분을 알 수 있다.도감에 없음등장하지 않음마음 착한 포켓몬이다. 더듬이를 갖다 대어 상대의 마음과 몸 상태를 파악한다.","노말","","요정"
"으랏차","각재를 휘둘러서 싸운다.무거운 각재를 어려움 없이 들어낼 정도가 되면 진화가 멀지 않았다는 의미.언제나 각재를 껴안고 있다. 건축 현장에 나타나서 동료를 도와주는 포켓몬.항상 각재를 들고 다니며 토목공사를 도와준다. 자라면 큰 각재로 바꿔 가진다.언제나 각재를 껴안고 있다. 건축 현장에 나타나서 동료를 도와주는 포켓몬.항상 각재를 들고 다니며 토목공사를 도와준다. 자라면 큰 각재로 바꿔 든다.언제나 각재를 껴안고 있다. 건축 현장에 나타나서 동료를 도와주는 포켓몬.항상 각재를 들고 다니며 토목공사를 도와준다. 자라면 큰 각재로 바꿔 가진다.도감에 없음등장하지 않음건축 일을 돕는 것을 좋아한다. 비가 내려서 공사를 쉬는 날에는 각목을 휘두르며 날뛴다.자신의 3배 정도의 각목을 들 수 있게 된 으랏차는 머지않아 진화하게 된다.","격투","","인간형"
"토쇠골","단련하여 완성시킨 근육의 몸은 프로레슬러가 떼지어 공격해도 꿈쩍도 하지 않는다.철골을 메고서 몸을 단련하고 있다. 단련된 근육을 동료에게 보여주며 자랑한다.단련된 근육의 소유자. 철골을 능숙하게 조종하여 집을 해체해준다.단련을 거듭한 근육덩어리 몸은 프로레슬러가 단체로 공격해도 꿈쩍도 하지 않는다.단련된 근육의 소유자. 철골을 능숙하게 조종하여 집을 해체해준다.단련을 거듭한 근육덩어리 몸은 프로레슬러가 단체로 공격해도 꿈쩍도 하지 않는다.도감에 없음등장하지 않음동료나 근육몬과 서로 근육을 자랑한다. 진 쪽은 당분간 모습을 감춘다.철골을 자유자재로 다룬다. 해체는 잘하지만 무언가를 조립하는 것은 서툴다.","격투","","인간형"
"노보청","콘크리트를 만드는 기술은 2000년 전에 노보청으로부터 배웠다고 생각되고 있다.지팡이 대신 콘크리트 다리를 근력을 사용하지 않고 자유자재로 휘두르는 기술을 가졌다.힘에 의지하지 않고 원심력을 잘 활용하여 콘크리트를 휘두르는 기술을 잘 다룬다.콘크리트를 만드는 기술은 2000년 전에 노보청으로부터 배웠다고 생각되고 있다.힘에 의지하지 않고 원심력을 잘 활용하여 콘크리트를 휘두르는 기술을 잘 다룬다.콘크리트를 만드는 기술은 2000년 전에 노보청에게 배운 것이라고 여겨지고 있다.힘에 의지하지 않고 원심력을 잘 활용하여 콘크리트를 휘두르는 기술을 잘 다룬다.도감에 없음등장하지 않음같은 성분이라도 노보청이 배합한 콘크리트가 훨씬 견고하고 튼튼하다.정말 싸울 생각이면 콘크리트 기둥을 버리고 주먹 하나로 상대를 노리고 덤벼든다.","격투","","인간형"
"동챙이","날카로운 경계음을 뺨의 진동으로 발생시켜 동료에게 위험을 알린다.뺨을 진동시켜서 사람에게는 들리지 않는 음파를 낸다. 음파의 리듬으로 대화한다.볼의 진동막을 떨게 하여 사람에게는 들리지 않는 음파를 내어 동료에게 위험을 전달한다.볼을 진동시켜서 사람에게는 들리지 않는 음파를 낸다. 음파의 리듬으로 대화를 나눈다.볼의 진동막을 떨어 사람에게는 들리지 않는 음파를 내어 동료에게 위험을 전달한다.볼을 진동시켜서 사람에게는 들리지 않는 음파를 낸다. 음파의 리듬으로 대화를 나눈다.도감에 없음등장하지 않음아름다운 파문이 펼쳐지는 물 아래에는 동챙이가 날카로운 소리로 울고 있다.음파로 동료와 연락한다. 경계하는 울음소리는 사람이나 다른 포켓몬에게 들리지 않는다.","물","","수중1"
"두까비","머리의 혹을 진동시키면 물속에 물결이 이는 것 뿐만 아니라 지면도 지진처럼 흔들린다.수중과 지상에서 생활. 길고 끈적끈적한 혀로 먹이를 감아서 붙잡는다.수중과 육지에서 살며 길고 끈적이는 혀를 사용하여 상대의 움직임을 봉쇄한다.머리의 혹을 진동시키면 물속에 물결이 이는 것 뿐만 아니라 지면도 지진처럼 흔들린다.수중과 육지에서 살며 길고 끈적이는 혀를 사용하여 상대의 움직임을 봉쇄한다.머리의 혹을 진동시키면 물속에 물결이 이는 것 뿐만 아니라 지면도 지진처럼 흔들린다.수중과 육지에서 살며 길고 끈적이는 혀를 사용하여 상대의 움직임을 봉쇄한다.도감에 없음등장하지 않음두통을 일으킬 정도로 음파로 먹이를 충분히 약하게 만든 뒤 끈적끈적한 혀로 포박한다.고운 목소리로 울 때도 있다. 몸의 돌기가 클수록 넓은 음역으로 울 수 있다.","물","땅","수중1"
"두빅굴","머리의 혹으로부터 신경을 마비시키는 액체를 날린다. 진동으로 상대를 괴롭힌다.주먹의 혹을 진동시키면 펀치 위력이 배가된다. 일격으로 큰 바위를 분쇄.혹에 힘을 싣는 것으로 바이브레이션이 발생하여 펀치의 위력이 올라간다.주먹의 혹을 진동시키면 펀치 위력이 배가된다. 일격으로 큰 바위를 분쇄.머리의 혹으로부터 신경을 마비시키는 액체를 날린다. 진동으로 상대를 괴롭힌다.주먹의 혹을 진동시키면 펀치 위력이 배가된다. 일격으로 큰 바위를 분쇄.머리의 혹으로부터 신경을 마비시키는 액체를 날린다. 진동으로 상대를 괴롭힌다.도감에 없음등장하지 않음전신의 혹을 진동시켜서 지진과 같은 흔들림으로 일으킨다. 삐딱구리와 가까운 종이다.혹이 일으키는 바이브레이션이 마사지에 좋다고 노인에게 인기가 높은 포켓몬이다.","물","땅","수중1"
"던지미","끈을 매면 파워가 올라간다. 야생 던지미는 덩굴풀을 엮어 자신의 띠를 만든다.자신보다도 몸이 큰 상대를 넘겨뜨리는 습성. 정해진 5마리로 무리를 만든다.자신보다 큰 상대와 만나면 이유 없이 내던지고 싶어 한다. 강해지면 띠를 바꾼다.끈을 매면 파워가 올라간다. 야생 던지미는 덩굴풀을 엮어 자신의 띠를 만든다.자신보다 큰 상대와 만나면 이유 없이 내던지고 싶어 한다. 강해지면 띠를 바꾼다.띠를 매면 파워가 올라간다. 야생 던지미는 덩굴풀을 엮어 자신의 띠를 만든다.자신보다 큰 상대와 만나면 이유 없이 내던지고 싶어 한다. 강해지면 띠를 바꾼다.도감에 없음등장하지 않음메치는 기술의 실력은 일류다. 싸움으로 흘린 땀이 베어 띠의 색이 진해져 간다.5마리의 무리가 수련한다. 수련에 뒤떨어지면 띠를 버리고 무리를 떠난다.","격투","","인간형"
"타격귀","타격귀가 수행하는 산으로부터 큰 바위나 거목에 주먹을 부딪히는 소리가 들려온다.끈을 매면 기합이 들어가 펀치의 파괴력이 늘어난다. 수련을 방해하면 화를 낸다.최강의 태권당수를 목표로 산속에 틀어박혀 잠도 없이 수행한다.끈을 매면 기합이 들어가 펀치의 파괴력이 강해진다. 수련을 방해하면 화를 낸다.최강의 태권당수를 목표로 산속에 틀어박혀 잠도 없이 수행한다.끈을 매면 기합이 들어가 펀치의 파괴력이 강해진다. 수련을 방해하면 화를 낸다.도감에 없음등장하지 않음한결같이 강해지기를 추구한다. 산에서 수행 중인 타격귀를 발견한다면 조용히 물러나자.단련하고 단련한 타격귀가 사용하는 필살 태권당수는 바다도 가를 정도의 파괴력을 지녔다.","격투","","인간형"
"두르보","알에서 태어나면 모아머가 만든 옷을 받아 뒤집어 쓴다. 후드로 머리를 감추고 잔다.나뭇잎을 물어끊어서 입에서 내는 점착실로 꿰매어 잇는다. 자신에게 옷을 만드는 포켓몬.잎사귀로 옷을 만들기 때문에 패션 디자이너에게 마스코트로 인기가 있다.잎사귀를 물어뜯어 입에서 뱉어낸 점착실로 꿰맨다.스스로 옷을 만드는 포켓몬이다.잎사귀로 옷을 만들기 때문에 패션 디자이너에게 마스코트로 인기가 있다.자료 없음","벌레","풀","벌레"
"두르쿤","두르쿤이 사는 숲은 초목이 잘 자란다. 두르쿤이 낙엽을 영양분으로 바꾸기 때문이다.잎사귀로 몸을 감싸 추위를 막는다. 가까이 있는 낙엽을 먹으며 숲을 이동한다.어두컴컴하고 눅눅한 장소를 좋아하고 자신의 주변에 있는 낙엽을 먹으며 하루를 보낸다.잎사귀로 몸을 감싸 추위를 막는다. 가까이 있는 낙엽을 먹으며 숲을 이동한다.두르쿤이 사는 숲은 초목이 잘 자란다. 두르쿤이 낙엽을 영양분으로 바꾸기 때문이다.잎사귀로 몸을 감싸 추위를 막는다. 가까이 있는 낙엽을 먹으며 숲을 이동한다.자료 없음","벌레","풀","벌레"
"모아머","작은 포켓몬을 발견하면 팔의 컷터와 점착실로 나뭇잎 옷을 바느질하는 습성이 있다.낙엽이 발효되는 열로 알을 따뜻하게 한다. 두르보에게 나뭇잎으로 포대기를 만들어준다.어린 포켓몬을 보면 입에서 내뿜는 점착실로 잎사귀의 옷을 지어 준다.낙엽이 발효되는 열로 알을 따뜻하게 한다. 잎사귀로 두르보의 포대기를 만든다.자료 없음","벌레","풀","벌레"
"마디네","깨물어서 맹독을 주입한다. 천적의 커다란 새포켓몬도 몸이 저려 움직일 수가 없게 된다.머리와 꼬리의 더듬이로 주변의 상태를 살핀다. 매우 괴팍한 성격.머리와 꼬리의 촉각으로 공기의 흔들림을 감지해 먹이의 위치나 모습을 파악하고 있다.머리와 꼬리의 더듬이로 주변 상황을 살핀다. 성격이 매우 난폭하다.물어서 맹독을 퍼뜨린다. 천적인 커다란 새포켓몬도 몸이 마비돼서 움직일 수 없다.머리와 꼬리의 더듬이로 주변의 상태를 살핀다. 매우 괴팍한 성격.물어서 맹독을 퍼뜨린다. 천적인 커다란 새포켓몬도 몸이 마비돼서 움직일 수 없다.도감에 없음등장하지 않음태우지네와는 종류가 다른 동료지만 서로 만나면 큰 싸움이 된다.이빨에 맹독을 지녔다. 먹을 수 있는 먹이를 발견하면 앞뒤를 가리지 않고 덤벼든다.","벌레","독","벌레"
"휠구","견고한 껍데기로 지켜지고 있다. 타이어처럼 회전하여 적에게 강력하게 몸통박치기 한다.보통은 움직이지 않지만 습격받으면 고속 회전하며 돌아다니면서 몸을 부딪히며 반격하는 것이다.가만히 진화 에너지를 모으고 있으나 상대가 가까이 오면 독가시를 찌르기 위해 움직인다.단단한 껍질로 보호되고 있다. 타이어처럼 회전하여 상대에게 격렬히 몸통박치기를 날린다.평소에는 움직이지 않지만 공격당하면 고속 회전하여 뛰어다니다가 몸통박치기로 반격한다.단단한 껍질로 보호되고 있다. 타이어처럼 회전하여 상대에게 격렬히 몸통박치기를 날린다.평소에는 움직이지 않지만 공격당하면 고속 회전하여 뛰어다니다가 몸통박치기로 반격한다.도감에 없음등장하지 않음고속으로 회전해 상대에게 돌격한다. 최고 시속은 약 100km에 달한다.단단한 껍질과 독가시로 몸을 보호하면서 진화에 필요한 에너지를 비축하고 있다.","벌레","독","벌레"
"펜드라","재빠른 움직임으로 적을 추적하여 머리의 뿔로 공격한다. 숨통을 끊을 때까지 용서가 없다.목 부분의 발톱을 상대의 몸에 꽂아 독을 넣는다. 아주 공격적인 성격.먹이를 목의 가시에 끼워 넣어 움직이지 못하게 한후 맹독을 퍼뜨려 마무리한다.빠른 움직임으로 적을 바싹 몰아넣어 머리의 뿔로 공격한다. 마무리 지을 때까지 봐주지 않는다.먹이를 목의 가시에 끼워 넣어 움직이지 못하게 한후 맹독을 퍼뜨려 마무리한다.빠른 움직임으로 적을 바싹 몰아넣어 머리의 뿔로 공격한다. 마무리 지을 때까지 봐주지 않는다.도감에 없음등장하지 않음목의 가시로 먹이를 잡은 채 그대로 땅으로 내동댕이쳐서 독가시를 꽂는다.영역을 두고 다태우지네와 격렬하게 다툰다. 패배한 쪽이 그대로 먹이가 된다.","벌레","독","벌레"
"소미안","위협을 느끼면 몸에서 솜을 날린다. 적이 솜을 소미안과 착각하고 있는 틈에 도망친다.바람에 닿으면 가는대로 이동. 비가 오는 날은 몸이 무겁기에 큰 나무 밑에서 비를 피한다.집단으로 있으면 편안한지 동료를 발견하면 달라붙어 어느새 구름처럼 된다.공격당하면 몸에서 솜을 날린다. 상대가 솜을 소미안으로 착각하고 있는 동안 도망친다.집단으로 있으면 편안한지 동료를 발견하면 달라붙어 어느새 구름처럼 된다.공격당하면 몸에서 솜을 날린다. 상대가 솜을 소미안으로 착각하고 있는 동안 도망친다.집단으로 있으면 편안한지 동료를 발견하며 달라붙어 어느새 구름처럼 된다.동료를 발견하면 붙는다. 너무 많이 붙어서 적란운처럼 되는 일도 있다.소미안이 뱉는 솜을 사용한 베개와 이불은 가볍고 통기성이 좋은 고급품이다.솜을 날려 몸을 지킨다. 비에 젖으면 솜이 축축하고 무거워져 움직일 수 없게 된다.공격당하면 몸에 있는 솜을 날려 미끼로 쓴다. 날린 솜은 또 금방 자라난다.등장하지 않음솜을 날려 몸을 지킨다. 태풍의 바람에 휩쓸려 지구 반대편까지 갈 때도 있다.소미안과 백솜모카의 솜을 섞어 짠 천은 아름다워서 고급 브랜드에 사용된다.","풀","풀","식물,요정"
"엘풍","아무리 좁은 틈새라도 바람처럼 빠져나가고 만다. 하얀 보풀을 남기고간다.회오리바람를 타고 나타난다. 조그만 틈에서 집 안으로 들어가 장난질을 하고가는 포켓몬.회오리바람과 함께 나타나 집안의 가구를 움직이거나 솜을 남기는 장난을 한다.회오리바람과 함께 나타나 집안의 가구를 움직이거나 솜을 남기는 장난을 친다.아무리 좁은 틈이라도 바람처럼 빠져나간다. 하얀 털 뭉치를 남기고 간다.회오리바람과 함께 나타나 집안의 가구를 움직이거나 솜을 남기는 장난을 친다.아무리 좁은 틈이라도 바람처럼 빠져나간다. 하얀 털 뭉치를 남기고 간다.바람을 타고 민가에 침입한다. 방 안을 솜투성이로 만들고 싱글벙글 웃으며 떠난다.바람을 타고 나타나지만 바람이 너무 강하면 머리의 솜이 흩어져 버린다.민가에 몰래 들어가 소중한 물건을 감추거나 솜을 방 안에 여기저기 흩뜨려 놓는 성가신 존재이다.특정한 서식지가 정해져 있지 않다. 회오리바람을 타고 여기저기에 나타나서는 장난을 친다.등장하지 않음솜을 흩뿌리며 장난을 친다. 물을 끼얹으면 무거워져서 움직일 수 없게 되어 포기한다.햇빛을 받을수록 솜이 부풀어 오른다. 너무 부풀면 찢어져 주위로 흩어진다.","풀","풀","식물,요정"
"치릴리","머리의 잎사귀를 갉아먹으면 매우 쓰지만 지친 몸을 건강하게 하는 효과가 있다.충분히 영양이 풍부한 땅을 좋아하기에 치릴리가 사는 토지는 작물이 자라나기 좋다.빠져도 바로 자라나는 머리의 잎사귀는 아주 쓰지만 갉아 먹으면 바로 기운이 난다.머리의 잎사귀를 갉아먹으면 매우 쓰지만 지친 몸을 회복시켜주는 효과가 있다.치릴리는 수분과 영양이 풍부한 땅을 좋아하기 때문에 치릴리가 사는 토지는 작물이 잘 자란다.머리의 잎사귀를 갉아먹으면 매우 쓰지만 지친 몸을 회복시켜주는 효과가 있다.치릴리는 수분과 영양이 풍부한 땅을 좋아하기 때문에 치릴리가 사는 토지는 작물이 잘 자란다.머리의 잎사귀는 현기증이 날 만큼 쓰지만 몸이 피곤할 때 효과가 있다. 달여먹으면 효과가 더 크다.가끔 잎을 손질해주면 둥글둥글한 훌륭한 모습으로 자라난다.머리의 잎을 햇볕에 말려 달여 마시면 젊은 시절의 기력이 돌아온다며 노인에게 큰 인기다.깨끗한 물과 흙을 좋아한다. 서식지의 환경이 나빠지면 새로운 장소로 무리가 이동한다.등장하지 않음깨끗한 물가에 나타난다. 머리의 잎을 우려낸 즙은 벌레를 쫓는 데 사용하기도 한다.잎사귀의 색이 짙을수록 건강하다. 잘 정돈된 밭이나 화단에 자리잡고 살기도 한다.","풀","","식물"
"드레디어","아름다운 꽃을 피우게 하는 것은 베테랑 트레이너라도 어렵다.우아한 여성들에게 인기가 있는 포켓몬.머리의 향기에는 릴렉스시키는 효과가 있다. 손질을 게을리하면 시들어져버린다.머리의 꽃 장식에서 나는 향기를 맡으면 편안해지나 손질이 아주 까다롭다.머리에 있는 꽃 장식의 향기에는 긴장을 풀어주는 효과가 있다. 자주 손질하지 않으면 시들어 버린다.베테랑 트레이너일지라도 아름다운 꽃을 피우기는 쉽지 않다. 유명 인사에게 인기가 많은 포켓몬이다.머리에 있는 꽃 장식의 향기에는 긴장을 풀어주는 효과가 있다. 자주 손질하지 않으면 시들어 버린다.베테랑 트레이너일지라도 아름다운 꽃을 피우기는 쉽지 않다. 유명 인사에게 인기가 많은 포켓몬이다.아무리 시간과 돈을 들여도 사람 손으로 피우는 것보다 야생에서 피는 꽃이 더 아름답다.파트너인 수컷이 생기면 아름다운 꽃은 곧 생기 없이 시들어 말라간다.자란 흙의 성분에 따라 꽃향기는 조금씩 다르다. 냄새를 맡으면 마음이 치유되고 평온해진다.아름다워서 다른 포켓몬들에게 사랑받는다. 머리의 꽃은 손질을 게을리하면 금방 상해서 시든다.등장하지 않음일류 원예가라 하더라도 머리의 꽃을 피우는 일은 매우 어렵다고 전해진다.꽃으로 만든 정유는 최고의 향을 내지만 눈이 튀어나올 정도로 비싸다.","풀","","식물"
"배쓰나이","붉은 배쓰나이와 푸른 배쓰나이는 바로 싸움을 할 만큼 사이가 나쁘다. 매우 난폭한 포켓몬.빨강과 파랑의 배쓰나이는 사이가 나쁘지만 어째서인지 색이 다른 개체가무리에 섞여 들어가있을 때가 있다.아주 난폭하고 항상 빨강과 파랑의 배쓰나이는 다투고 있다. 먹으면 의외로 맛있다고 한다.빨강과 파랑 배쓰나이는 사이가 나쁨에도 불구하고 같은 무리에 다른 색 개체가 섞여 있다.아주 난폭하고 항상 빨강과 파랑의 배쓰나이는 다투고 있다. 먹으면 의외로 맛있다고 한다.빨강과 파랑 배쓰나이는 사이가 나쁨에도 불구하고 같은 무리에 다른 색 개체가 섞여 있다.도감에 없음난폭하고 사나운 포켓몬. 빨강과 파랑의 배쓰나이는 영역을 두고 언제나 싸운다. (적색근의 모습)큰 턱으로 뭐든지 먹어 치우는 배쓰나이조차도 더 강한 생물에게는 먹이에 지나지 않는다. (청색근의 모습)난폭해서 배쓰나이 무리가 나타난 호수에는 가재군이나 가재장군 정도밖에 남지 않게 된다. (적색근의 모습)호수의 불량배라고 부르는 사람도 있다. 색이 다른 의미는 아직 제대로 밝혀지지 않았다. (청색근의 모습)등장하지 않음힘이 세기 때문에 낚시꾼들에게 인기가 많다. 무단으로 연못에 놓아줘서 점점 개체 수가 늘어나고 있다. (적색근의 모습)
과거에는 자주 식재료로 쓰였다. 청색근 배쓰나이의 살코기는 담백하고 먹기 쉽다는 듯 하다. (청색근의 모습)옛날에는 식탁에 올랐다. 적색근 배쓰나이의 살코기는 기름이 많아 젊은 층이 좋아한다. (적색근의 모습)
난폭하기로 유명한 포켓몬이다. 제일 많이 싸우는 상대는 적색근의 배쓰나이 무리다. (청색근의 모습)","물","","수중2"
"깜눈크","사막의 모래안에서 생활. 태양으로 따뜻해져버린 모래가 체온의 저하를 막아준다.모래 안에 파묻고 눈과 코를 내놓으며 이동한다. 검은 막이 눈을 보호한다.체온이 내려가지 않게 사막의 뜨거운 모래에 들어가 숨어 생활하고 있다.모래 속에 파고들어 눈과 코를 밖에 내놓고 이동한다. 검은 막이 눈을 보호한다.사막의 모래 속에서 생활한다. 태양 때문에 따뜻해진 모래가 체온 저하를 막아준다.모래 속에 파고들어 눈과 코를 밖에 내놓고 이동한다. 검은 막이 눈을 보호한다.사막의 모래 속에서 생활한다. 태양 때문에 따듯해진 모래가 체온 저하를 막아준다.모래 속에 숨어서 헤엄치는 것처럼 이동한다. 적에게 들키지 않으면서 체온이 내려가지 않기 위한 지혜다.모래 속에 몸을 숨기고 위를 걸어가는 먹이의 다리를 덥석 문다. 가장 좋아하는 것은 톱치.일 년 내내 따듯한 알로라는 지내기 좋은 환경이다. 사막이 아닌 곳에서도 가끔 볼 수 있다.아직 사냥은 서툴러서 주로 사막에서 객사한 것을 먹는다. 사막의 청소부라 불린다.등장하지 않음사막의 밤은 기온이 낮기 때문에 모래 깊숙이 파고들어 해가 뜰 때까지 잠을 자면서 생활한다.작지만 하체의 힘은 세다. 모래를 헤치며 사막을 헤엄치듯 이동한다.","땅","악","육상"
"악비르","여러마리로 무리를 짓는다. 안구를 커버하는 막이 모래바람으로부터 눈을 지킨다.눈을 감싸는 특수한 막이 물체의 열을 감지하기 때문에 어두운 곳이라도 주변이 보이는 것이다.얇은 막으로 덮여 있는 두 눈은 한밤중이라도 보인다. 몇 마리의 무리로 생활한다.여러 마리가 무리를 짓는다. 안구를 감싼 막이 모래 폭풍으로부터 눈을 지켜준다.눈을 감싼 특수한 막이 물체의 열을 감지해서 어두워도 주변을 볼 수 있다.여러 마리가 무리를 짓는다. 안구를 감싼 막이 모래 폭풍으로부터 눈을 지켜준다.눈을 감싼 특수한 막이 물체의 열을 감지해서 어두워도 주변을 볼 수 있다.몇 마리씩 무리를 지어 행동한다. 무리의 중심은 암컷인 경우가 많고 수컷들이 먹이를 모은다.눈을 감싸는 특수한 막 덕분에 한밤중에도 주변을 똑똑히 볼 수 있다.몸이 차가워지는 것을 매우 싫어한다. 기온이 내려가는 밤에는 사막 모래 속으로 깊숙이 파고든다.먹이의 일부는 모래 속에 묻어서 사냥에 실패했을 때의 비상식량으로 삼는다.등장하지 않음어둠 속에서도 볼 수 있는 특수한 두 눈 덕분에 한밤중에도 거침없이 사냥할 수 있다.어둠 속에서도 볼 수 있는 특수한 눈을 가졌지만 사막의 밤은 춥기 때문에 잘 움직이지 않는다.","땅","악","육상"
"악비아르","눈에 띈 사냥감은 놓치지 않는다. 자동차의 몸체를 물어뜯는 강력한 턱을 가졌다.쌍안경 같이 먼 곳의 물건을 확대해 보는 게 가능한 눈을 가졌다.아주 난폭한 포켓몬. 눈앞에서 움직이는 것은 모두 덮쳐서 깨물어 부수려고 한다.마주친 먹이는 놓치지 않는다. 자동차 몸체를 물어뜯을 만큼 강력한 턱을 가지고 있다.아주 난폭한 포켓몬. 눈앞에서 움직이는 것은 모두 덮쳐서 깨물어 부수려고 한다.마주친 먹이는 놓치지 않는다. 자동차 몸체를 물어뜯을 만큼 강력한 턱을 가지고 있다.모래 폭풍 속에서도 50km 앞에 있는 작은 먹이를 발견하는 특수한 두 눈을 가졌다.강력한 턱으로 물고 그대로 힘껏 몸을 비틀어 먹이를 절단한다.50km 떨어져 있는 먹이를 발견하면 사막을 헤엄치듯이 이동하여 덤벼들어 덥석 문다.플라이곤이 일으키는 모래바람에 몸을 숨기고 먹이가 오는 것을 가만히 기다리고 있다.등장하지 않음모래의 건달이라고도 불린다. 강력한 턱으로 두꺼운 철판도 쉽게 물어뜯는다.난폭하지만 먹이를 잡기 위해 모래 속에서 며칠이든 기다리는 강한 인내력도 갖고 있다.","땅","악","육상"
"달막화","체내에서 불꽃이 타고 있어 가만히 있지 않고 뛰어다닌다. 불꽃이 작아지면 잠을 잔다.달막화의 배설물은 뜨겁기에 옛날 사람은 품에 넣어서 몸을 따뜻하게 했다.잠잘 때는 손발을 움츠리고 체내에 타고 있는 600도의 불꽃도 작아져서 차분해진다.달막화의 배설물은 뜨겁기에 옛날 사람은 품에 넣어서 몸을 따뜻하게 했다.잠잘 때는 손발을 움츠리고 체내에 타고 있는 600도의 불꽃도 작아져서 차분해진다.달막화의 배설물은 뜨겁기에 옛날 사람은 품에 넣어서 몸을 따뜻하게 했다.도감에 없음등장하지 않음몸 안에서 타오르는 불꽃이 힘의 원천이다. 불꽃이 작아지면 금세 잠들어 버린다.자고 있을 때는 밀어도 당겨도 절대 쓰러지지 않는다. 길조의 모티브로 인기가 높다.","불꽃","","육상"
"불비달마","체내에서 1400도의 불꽃을 태우는 것으로 덤프카를 펀치로 파괴할 정도의 파워를 만든다.싸움으로 약해지면 바위처럼 움직이지않게 된다. 마음을 닦아서 정신력으로 싸운다.격렬한 싸움으로 상처입으면 바위처럼 굳어져 묵상하며 마음을 연마한다.체내에서 1400도의 불꽃을 태워서 덤프트럭을 펀치로 파괴할 정도의 파워를 만든다.격렬한 싸움으로 상처 입으면 바위처럼 굳어져 묵상하며 마음을 연마한다.체내에서 1400도의 불꽃을 태워서 덤프트럭을 펀치로 파괴할 정도의 파워를 만든다.도감에 없음등장하지 않음혈기왕성한 포켓몬. 굵직한 팔에서 날리는 펀치는 덤프트럭도 가루로 만들어버린다. (노말모드)
명상을 통해 난폭한 마음을 가라앉히고 사이코 파워를 더욱 갈고닦고 있다. (달마모드)체내의 불꽃이 타오를수록 파워가 올라간다. 그 온도는 1400도를 넘기도 한다. (노말모드)
상처를 입으면 바위처럼 움직이지 않게 된다. 묵상으로 정신을 수양하고 있는 것이다. (달마모드)","불꽃","","육상"
"마라카치","업템포의 춤과 소리로 꽃의 씨앗을 쏘아 천적인 새포켓몬을 쫓아 버린다.건조한 토지에 산다. 몸을 리드미컬하게 움직이면 마라카스 같은 소리를 낸다.리드미컬하게 몸을 흔들면 마라카스와 비슷한 소리가 울려 퍼져 놀란 포켓몬은 도망을 간다.업템포의 춤과 소리로 꽃의 씨앗을 쏘아 천적인 새포켓몬을 쫓아 버린다.건조한 땅에서 산다. 몸을 리드미컬하게 움직이면 마라카스 같은 소리를 낸다.업템포의 춤과 소리로 꽃의 씨앗을 쏘아 천적인 새포켓몬을 쫓아 버린다.건조한 땅에서 산다. 몸을 리드미컬하게 움직이면 마라카스 같은 소리를 낸다.도감에 없음등장하지 않음마라카스 같은 소리를 낸다. 리듬이 경쾌해서 새포켓몬은 깜짝 놀라 허둥지둥 날아가버린다.일 년에 한 번 씨를 뿌린다. 꽃의 씨는 영양이 매우 풍부해 사막의 귀중한 식량이다.","풀","","식물"
"돌살이","돌을 녹이는 액체를 입에서 분비하는 것으로 견고한 돌이라도 간단하게 구멍을 뚫을 수 있다.큰 돌에 구멍을 내서 둥지를 만든다. 부서지면 대신할 돌을 발견할 때까지 진정하지 못한다.적당한 사이즈의 돌이 있으면 입에서 액체를 분비해서 안에 들어가기 위한 구멍을 판다.큰 돌에 구멍을 내서 둥지를 만든다. 부서지면 대신할 돌을 발견할 때까지 진정하지 못한다.적당한 사이즈의 돌이 있으면 입에서 액체를 분비해서 안에 들어가기 위한 구멍을 판다.큰 돌에 구멍을 내서 둥지를 만든다. 부서지면 대신할 돌을 발견할 때까지 진정하지 못한다.적당한 사이즈의 돌이 있으면 입에서 액체를 분비해서 안에 들어가기 위한 구멍을 판다.도감에 없음등장하지 않음마음에 드는 돌멩이에 구멍을 파서 보금자리로 삼는다. 단굴이나 탄동에게는 천적이다.집으로 삼기 딱 좋은 돌멩이를 발견하지 못하면 하마돈의 구멍에 살기도 한다.","벌레","바위","벌레,광물"
