"name","desc","type1","type2","egg_group"
"드래캄","유조선의 선체를 썩게 할 정도의 맹독을 영역 안에 들어 온 것에 무턱대고 끼얹는다.드래캄이 사는 해역에 길을 잘못 든 배는 두 번 다시 살아서 돌아가지 못한다고 전해진다.유조선의 선체를 썩게 할 정도의 맹독을 영역 안에 들어 온 것에 무턱대고 끼얹는다.드래캄이 사는 해역에 길을 잘못 든 배는 두 번 다시 살아서 돌아가지 못한다고 전해진다.도감에 없음매우 흉포해서, 다가온 상대에게 독액을 내뿜는다. 무슨 이유에서인지 타타륜과만 매우 사이가 좋다.해조와 뒤섞여서 먹이를 기다렸다 금속을 녹일 정도의 독액을 내뿜어서 처리한다.등장하지 않음금속을 녹슬게 하는 독액으로 영역에 들어온 유조선을 바다의 부스러기로 만들어 버린다.머리의 갓을 해면 위로 내밀고 태양 빛을 받아 드래곤 에너지를 만든다.","독","드래곤","수중1,드래곤"
"완철포","커다란 집게발로 압축한 물을 권총처럼 쏘아 날고 있는 사냥감을 떨어뜨린다.체내 가스의 폭발로 물을 총처럼 발사한다. 가까운 거리에서라면 바위를 부순다.커다란 집게발로 압축한 물을 권총처럼 쏘아 날고 있는 사냥감을 떨어뜨린다.체내 가스의 폭발로 물을 총처럼 발사한다. 가까운 거리에서라면 바위를 부순다.도감에 없음가끔 집게가 떨어지면 재생할 때까지 몰래 숨어 다닌다. 집게 속살은 매우 맛있다.오른쪽 집게에서 물을 뿜어내서 이동한다. 밸런스가 나빠서 똑바로 헤엄치는 것에 몹시 서툴다.등장하지 않음집게발은 싸우다가 떨어져도 재생된다. 집게 살은 가라르에서 진미로 통하여 인기가 높다.오른팔의 집게 안에 담긴 가스를 폭발시켜 탄환처럼 물을 발사해서 상대를 쓰러뜨린다.","물","","수중1,수중3"
"블로스터","물 포탄을 발사하는 거대한 집게발을 지녔다. 유조선의 선체를 뚫어 버린다.집게 뒤의 노즐에서 물을 뿜어내는 추진력으로 60노트의 스피드로 나아간다.물 포탄을 발사하는 거대한 집게발을 지녔다. 유조선의 선체를 뚫어 버린다.집게 뒤의 노즐에서 물을 뿜어내는 추진력으로 60노트의 스피드로 나아간다.도감에 없음빨아들인 물을 압축해 쏜다. 두꺼운 철판에 구멍을 뚫을 정도로 위협적이다.오른팔의 속살은 꽉 차 있다. 떨어진 집게는 식재료로써 해외에 수출된다.등장하지 않음거대한 집게의 더듬이로 먹이가 있는 곳을 감지해 물 폭탄을 발사한다.오른팔은 해수 포탄을 발사하는 대포다. 유조선을 가라앉게 할 정도의 위력이다.","물","","수중1,수중3"
"목도리키텔","사막에서 생활한다. 태양의 빛을 쬐고 발전하면 먹이를 먹지 않아도 괜찮다.머리의 양측 주름에는 태양의 빛을 쐬면 발전하는 세포가 있다.사막에서 생활한다. 태양의 빛을 쬐고 발전하면 먹이를 먹지 않아도 괜찮다.머리의 양측 주름에는 태양의 빛을 쐬면 발전하는 세포가 있다.도감에 없음등장하지 않음머리에 있는 주름을 펼쳐서 태양의 빛으로 발전하면 파워풀한 전기 기술을 쓸 수 있게 된다.태양광 발전 구조를 가졌다. 발전을 방해하면 스트레스를 받아서 약해진다.","전기","노말","드래곤,괴수"
"일레도리자드","목의 깃을 펼쳐 발전한다. 일레도리자드 1마리로 고층 빌딩에 필요한 전기를 만들어 낼 수 있다.전기로 근육을 자극하면 100m를 5초 만에 달리는 다릿심으로 파워가 올라간다.목의 깃을 펼쳐 발전한다. 일레도리자드 1마리로 고층 빌딩에 필요한 전기를 만들어 낼 수 있다.전기로 근육을 자극하면 100m를 5초 만에 달리는 다릿심으로 파워가 올라간다.도감에 없음등장하지 않음과거에 멸망한 사막 나라에서 소중하게 여겼었다. 보물과 함께 가라르지방에 오게 됐다.깃을 펼쳐 태양광을 받으면 대도시에서 사용할 수 있는 전기를 혼자서 발전한다.","전기","노말","드래곤,괴수"
"티고라스","화석에서 부활하는 포켓몬이다. 마음에 들지 않는 일이 있으면 짜증을 내며 난동을 부린다.큰 턱은 자동차를 아드득아드득 갉아서 부서뜨리는 파괴력을 가졌다. 1억 년 전에 서식하고 있었다.화석에서 부활한 포켓몬이다. 마음에 들지 않는 일이 있으면 짜증을 내며 난동을 부린다.큰 턱은 자동차를 아드득아드득 갉아서 부서뜨리는 파괴력을 가졌다. 1억 년 전에 서식하고 있었다.도감에 없음큰 턱은 무시무시한 파괴력을 지녔다. 복원시켜도 당시와 같은 모습은 아니라는 설도 있다.응석받이에 제멋대로다. 티고라스는 장난으로 한 일이라도 상대는 큰 부상으로 끝나지 않을 때도 있다.등장하지 않음되살아난 고대의 포켓몬이다. 거칠고 제멋대로인 기질을 지녔다. 큰 턱으로 뭐든지 깨물어 부순다.제멋대로지만 응석꾸러기다. 장난만 쳐도 트레이너에게 큰 상처를 입히고 만다.","바위","드래곤","드래곤,괴수"
"견고라스","두꺼운 철판을 종잇장처럼 물어뜯는 커다란 턱 덕분에 고대 세계에서는 무적이었다.1억 년 전 세계에서는 무적을 뽐내며 왕처럼 행동하던 포켓몬이다.두꺼운 철판을 종잇장처럼 물어뜯는 커다란 턱 덕분에 고대 세계에서는 무적이었다.1억 년 전 세계에서는 무적을 뽐내며 왕처럼 행동하던 포켓몬이다.도감에 없음완전한 복원은 불가능해서 사실은 전신에 깃털 같은 털이 있을 것이라는 설도 있다.고대의 왕. 큰 턱은 힘이 엄청나서 자동차도 간단하게 물어뜯어 버린다.등장하지 않음약 1억 년 전의 포켓몬이다. 난폭하지만 당당하게 행동하는 모습은 마치 왕의 품격을 지닌 듯하다.큰 턱은 살짝 물기만 해도 자동차를 산산조각 낸다. 고대 세계의 왕이다.","바위","드래곤","드래곤,괴수"
"아마루스","1억 년 전부터 빙하로 뒤덮여 있던 몸의 일부에서 부활한 고대의 포켓몬이다.의젓한 성격의 포켓몬이다. 견고라스 등 흉포한 적이 없는 추운 땅에서 살고 있었다.1억 년 전부터 빙하로 뒤덮여 있던 몸에 일부에서 부활한 고대의 포켓몬이다.의젓한 성격의 포켓몬이다. 견고라스 등 흉포한 적이 없는 추운 땅에 살고 있었다.도감에 없음고대에 차가운 토지에서 살았다. 아마루스가 울면 밤하늘에 오로라가 나타난다고 한다.복원에 성공했지만 오늘날의 환경은 너무 더워서 오래 살지는 못할 것으로 여겨지고 있다.등장하지 않음화석으로부터 복원에 성공했다. 적이 적은 추운 땅에서 무리 지어 살았다.멸종한 고대의 포켓몬이다. 얼어붙은 상태로 발견되기도 한다.","바위","얼음","괴수"
"아마루르가","마이너스 150도의 냉기를 마름모꼴의 결정에서 내뿜어 적을 감싸 얼어붙게 한다.마름모꼴의 결정으로 얼음벽을 순간적으로 만들어 적의 공격을 막는다.마이너스 150도의 냉기를 마름모꼴의 결정에서 내뿜어 적을 감싸 얼어붙게 한다.마름모꼴의 결정으로 얼음벽을 순간적으로 만들어 적의 공격을 막는다.도감에 없음빙산 안에 당시의 모습 그대로 얼어붙은 아마루르가가 발견되어 화제를 모았다.몸의 표면 온도는 영하 150도다. 평소에는 매우 얌전하고 상냥한 포켓몬이다.등장하지 않음화석에서 복원됐다. 아마루르가가 울부짖으면 밤하늘에 오로라가 나타난다고 한다.격렬한 분노에 사로잡히면 맹렬하게 냉기를 뿜어내 주변을 모두 얼어붙게 한다.","바위","얼음","괴수"
"님피아","리본 모양의 더듬이에서 마음을 온화하게 하는 파동을 보내 싸움을 그만두게 한다.좋아하는 트레이너의 팔에 리본 모양의 더듬이를 감고 함께 걷는다.리본 모양의 더듬이에서 마음을 온화하게 하는 파동을 보내 싸움을 그만두게 한다.좋아하는 트레이너의 팔에 리본 모양의 더듬이를 감고 함께 걷는다.리본같은 더듬이에서 적의를 없애는 파동을 보내 사냥감을 방심시켜 덮친다.먹이를 발견하면 리본 모양의 더듬이를 흔들어 방심하게 하고 틈이 만들어지면 덤벼든다.한번 싸움이 나면 자신보다 몇 배나 큰 드래곤포켓몬에게도 전혀 기죽지 않고 덤벼든다.트레이너의 팔에 리본 모양의 더듬이를 휘감는다. 닿으면 기분을 알 수 있기 때문이다.등장하지 않음리본 모양의 더듬이로부터 적의를 없애는 파동을 내보내 싸움을 그만두게 한다.무서운 드래곤포켓몬을 아름다운 님피아가 퇴치하는 동화가 가라르지방에 남아 있다.","페어리","","육상"
"루차불","체격은 작지만 괴력몬이나 하리뭉 등의 커다란 포켓몬과 막상막하로 싸우는 테크니션이다.날개를 사용해 공중에서 자세를 컨트롤한다. 막기 어려운 머리 위에서부터 공격해온다.체격은 작지만 괴력몬이나 하리뭉 등의 커다란 포켓몬과 막상막하로 싸우는 테크니션이다.날개를 사용해 공중에서 자세를 컨트롤한다. 막기 어려운 머리 위에서부터 공격해온다.도감에 없음빠른 기술로 상대를 압도한다. 필살기를 쓰기 위한 어필이 너무 길어서 위기에 처하기도 한다.경쾌한 점프로 상대의 사각을 돌며 싸운다. 화려한 관절 기술도 특기다.등장하지 않음경쾌한 몸놀림을 활용한 전법으로 상대의 체력을 빼앗은 뒤 화려한 큰 기술을 먹인다.끝을 내는 결정적인 기술을 쓰기 전에 반드시 포즈를 취한다. 그 틈에 반격당하기도 한다.","격투","비행","인간형,비행"
"데덴네","수염이 안테나의 역할을 한다. 전파를 송수신해서 멀리 떨어진 동료와 서로 연락하는 것이다.꼬리로 발전소나 민가의 콘센트에서 전기를 흡수하여 수염에서 전격을 날린다.수염이 안테나의 역할을 한다. 전파를 송수신해서 멀리 떨어진 동료와 서로 연락하는 것이다.꼬리로 발전소나 민가의 콘센트에서 전기를 흡수하여 수염에서 전격을 날린다.도감에 없음민가에 숨어들어 콘센트에서 전기를 훔친다. 전기료가 이상할 때는 이 녀석의 소행이다.위쪽 수염은 주변을 살피는 센서이고 아래로 난 수염은 전기를 발산하는 기관이다.등장하지 않음동료가 내뿜는 전파를 수염으로 감지한다. 먹이나 전기의 위치를 모두와 함께 공유한다.전기를 만들어내는 힘이 약해서 콘센트나 다른 전류포켓몬에게 훔친다.","전기","페어리","육상,요정"
"멜리시","지하 깊은 곳에 있는 고온, 고압의 환경에서 태어났다. 머리의 돌에서 에너지를 방출한다.태어나서 수억 년 동안 땅속에 잠들어 있었다. 동굴을 파면 가끔 나오곤 한다.지하 깊은 곳에 있는 고온, 고압의 환경에서 태어났다. 머리의 돌에서 에너지를 방출한다.태어나서 수억 년 동안 땅속에 잠들어 있었다. 동굴을 파면 가끔 나오곤 한다.고온 고압의 지하 깊은 곳에서 태어난다. 보석 부분에서 빔을 발사하여 몸을 지킨다.그다지 희귀하지는 않지만 반짝반짝 빛나는 보석으로 된 몸이 여성에게 인기다.땅 속 깊숙한 곳에는 멜리시의 무리와 그들의 여왕이 살고 있는 보석의 나라가 있다고 한다.몸에 있는 보석의 색이 바래지 않도록 멜리시의 무리는 푹신푹신한 수염으로 서로를 닦아준다.등장하지 않음몸에 묻어 있는 보석에서 강한 에너지 빔을 쏘아 덤벼드는 적을 한꺼번에 날려버린다.세상 어딘가에는 멜리시가 많이 잠들어 있는 광맥이 있고 무리의 여왕도 있다고 한다.","바위","페어리","요정,광물"
"미끄메라","가장 약한 드래곤포켓몬이다. 미끌미끌한 몸이 마르지 않도록 축축한 그늘에서 산다.미끌미끌한 점막으로 덮여 있는 몸은 적의 펀치나 킥을 매끄럽게 미끄러뜨린다.가장 약한 드래곤포켓몬이다. 미끌미끌한 몸이 마르지 않도록 축축한 그늘에서 산다.미끌미끌한 점막으로 덮여 있는 몸은 적의 펀치나 킥을 매끄럽게 미끄러뜨린다.가장 약한 드래곤포켓몬. 피부가 마르면 숨을 쉴 수 없어서 그늘에서 가만히 있다.미끌미끌한 점막으로 몸을 지킨다. 점막은 세균투성이이므로 만지면 반드시 손을 씻자.뿔로 주변의 상황을 살핀다. 매우 민감하여 잡으면 쇼크로 움직일 수 없게 된다.몸의 대부분이 수분이다. 건조해지면 죽어 버리므로 언제나 그늘에서 가만히 있다.등장하지 않음몸의 대부분이 수분이다. 건조해지면 바싹 말라버리는 가장 약한 드래곤포켓몬.뿔은 뛰어난 감각 기관이다. 적의 기척을 느끼면 바로 숨어들어 살아남아 왔다.","드래곤","","드래곤"
"미끄네일","무엇이든 녹여버리는 점액을 분비해 적을 격퇴한다. 눈은 퇴화하여 보이지 않는다.4개의 뿔은 고성능의 레이더이다. 귀나 코를 대신해서 소리나 냄새를 느낀다.무엇이든 녹여버리는 점액을 분비해 적을 격퇴한다. 눈은 퇴화하여 보이지 않는다.4개의 뿔은 고성능의 레이더이다. 귀나 코를 대신해서 소리나 냄새를 느낀다.먹이와 동료의 구별이 애매하다. 사이가 좋아져도 아무렇지 않게 녹여서 먹어버리려고 하는 경우가 있다.이빨이 없어서 무엇이든 녹이는 점액을 먹이에 뿌려서 녹인 다음에 마신다.느릿느릿 기어서 이동한다. 나선의 돌기는 뇌와 내장으로 꽉 차 있다.전신이 무엇이든 흐물흐물하게 녹이는 점액으로 둘러싸여 있다. 만질 때는 장갑을 끼자.등장하지 않음무엇이든 녹여버리는 점액으로 몸을 보호하기 때문에 약하지만 먹히지 않고 살아남을 수 있었다.등의 돌기 안에 작은 뇌가 있다. 먹이에 대한 생각과 적으로부터 도망치는 생각만 한다.","드래곤","","드래곤"
"미끄래곤","사람을 잘 따르는 드래곤포켓몬이다. 좋아하는 트레이너에게 달려들어 미끈미끈한 점액투성이로 만들어 버린다.늘었다 줄었다 하는 뿔로 공격한다. 프로 복서 100명분의 펀치에 필적하는 위력을 가졌다.사람을 잘 따르는 드래곤포켓몬이다. 좋아하는 트레이너에게 달려들어 미끈미끈한 점액투성이로 만들어 버린다.늘었다 줄었다 하는 뿔로 공격한다. 프로 복서 100명분의 펀치에 필적하는 위력을 가졌다.굉장히 사람을 잘 따르는 포켓몬이다. 신경을 안 쓰고 있으면 외로워서 미끈미끈한 눈물을 흘리며 운다.얌전하다고 놀리면 뿔에 힘껏 찔리고 굵은 꼬리로 내동댕이쳐진다.매우 사람을 잘 따른다. 친밀해지면 끈적끈적한 점액투성이인 몸으로 끌어안으려 하지만 참아야 한다.미끈미끈한 피부 아래에는 두꺼운 지방층이 있어 적의 공격을 받아넘긴다.등장하지 않음트레이너의 지시를 이해하지 못하고 어리둥절해하는 경우가 가끔 있으며 그 모습이 귀여워서 인기가 많다.긴 뿔을 기세 좋게 늘여서 공격한다. 위력은 헤비급 복서 펀치의 100배이다.","드래곤","","드래곤"
"클레피","열쇠를 모으는 습성이 있다. 적에게 습격당하면 열쇠로 짤랑짤랑 소리를 내어 위협한다.마음에 든 열쇠는 절대로 손에서 놓지 않아서 방범을 위해 금고 열쇠를 지니게 한다.열쇠를 모으는 습성이 있다. 적에게 습격당하면 열쇠로 짤랑짤랑 소리를 내어 위협한다.마음에 든 열쇠는 절대로 손에서 놓지 않아서 방범을 위해 금고 열쇠를 지니게 한다.열쇠를 모으는 습성이 있다. 온화한 성격이지만 민가에 몰래 들어가 열쇠를 훔쳐간다.머리의 뿔을 금속 틈에 찔러넣고 금속 이온을 빨아들인다. 왜인지 열쇠를 모으고 있다.왜 열쇠를 모으는지 알 수 없지만 주면 기뻐한다. 단 마스터키만 좋아하는 것 같다.옛날에는 광산에 살았지만 먹이인 광물이 줄어들어서 사람이 사는 마을에 나타나기 시작했다.등장하지 않음열쇠를 계속 모으는 포켓몬이다. 소중한 열쇠를 맡기면 무슨 일이 있어도 지켜준다.머리끝으로 금속 이온을 흡수한다. 열쇠를 너무 좋아한 나머지 흉내를 내서 열쇠를 닮은 모습이 되었다고 한다.","강철","페어리","광물"
"나목령","썩은 그루터기에 혼이 깃들어 포켓몬이 되었다. 사람이 가까이 가지 않는 숲에 산다.숲에서 헤매다 죽은 아이의 영혼이 나무 그루터기에 씌어 포켓몬이 되었다고 한다.썩은 그루터기에 혼이 깃들어 포켓몬이 되었다. 사람이 가까이 가지 않는 숲에 산다.숲에서 헤매다 죽은 아이의 영혼이 나무 그루터기에 씌어 포켓몬이 되었다고 한다.숲에서 죽은 어린아이의 영혼이 그루터기에 깃들었다. 비명 같은 기분 나쁜 목소리로 운다.녹색 잎사귀를 따다가 달여 마시면 만병에 듣는다고 하는 전설이 있다.아이 목소리를 흉내 내어 사람을 숲 깊숙이 유인해 길을 잃게 한다. 자신의 동료로 삼을 생각이다.그루터기에 무언가의 영혼이 깃들어 태어났다. 녹색 잎사귀를 달여 낸 물은 만병에 듣는다.등장하지 않음숲속을 헤매다 목숨을 잃은 아이의 영혼이 나무 그루터기에 씌어 포켓몬으로 다시 태어났다.인간의 어린이를 닮은 목소리로 울어 어른을 숲속으로 유인하여 길을 잃게 한다.","고스트","풀","부정형,식물"
"대로트","다른 나무들을 자유자재로 조종한다. 숲을 어지럽히는 인간은 죽을 때까지 숲에서 벗어나지 못하게 한다.뿌리를 신경 대신으로 삼아 숲의 나무를 조종한다. 몸에 자리 잡은 포켓몬에게는 친절하다.다른 나무들을 자유자재로 조종한다. 숲을 어지럽히는 인간은 죽을 때까지 숲에서 벗어나지 못하게 한다.뿌리를 신경 대신으로 삼아 숲의 나무를 조종한다. 몸에 자리 잡은 포켓몬에게는 친절하다.숲을 망치는 자를 먹어버린다고 전해지는 포켓몬이다. 숲에 사는 생물들에게는 매우 친절하다.뿌리를 통해 다른 나무들을 조종한다. 대로트가 사는 숲에서 나무를 베면 저주에 걸려 죽게 된다.숲의 요괴라고 두려워했다. 나무꾼들은 대로트가 싫어하는 불꽃타입을 데리고 숲에 들어간다.발끝에서 자라난 뿌리로 주변의 나무를 조종해서 숲을 어지럽히는 자를 공격하는 포켓몬이다.등장하지 않음숲에서 나무를 베는 인간을 잡아먹는다는 공포의 대상이지만 숲속에 사는 포켓몬들에게는 상냥하다.발끝에서 가느다란 뿌리를 뻗고 숲의 나무들과 결속하여 자유자재로 조종하는 힘을 가졌다.","고스트","풀","부정형,식물"
"호바귀","성불하지 못한 혼을 호박으로 된 몸속에 담고 있다. 해가 지면 활동하기 시작한다.떠도는 영혼을 성불시키기 위해 죽은 자들이 사는 세계로 옮기고 있다고 전해진다.성불하지 못한 혼을 호박으로 된 몸속에 담고 있다. 해가 지면 활동하기 시작한다.떠도는 영혼을 성불시키기 위해 죽은 자들이 사는 세계로 옮기고 있다고 전해진다.도감에 없음등장하지 않음이승을 떠도는 영혼은 호바귀의 몸 속에 들어간 뒤 저승으로 떠난다. (보통 사이즈)작은 사이즈의 호바귀는 아이의 영혼을 저세상으로 데려가는 것을 좋아한다. (작은 사이즈)큰 사이즈의 호바귀는 어른의 영혼을 저세상으로 데려가는 것을 좋아한다. (큰 사이즈)특대 사이즈의 호바귀는 유난히 덩치가 큰 사람의 영혼을 매우 좋아한다. (특대 사이즈)호박의 구멍에서 나오는 빛을 본 사람과 포켓몬을 최면상태로 만들어 조종한다. (보통 사이즈)떠도는 영혼이 적은 토지에서 살았기 때문에 작은 몸이 되었다고 한다. (작은 사이즈)많은 영혼이 떠도는 토지에서 살았기 때문에 커다란 몸이 되었다고 한다. (큰 사이즈)대량의 영혼이 떠도는 토지에서 살았기 때문에 특별히 큰 몸이 된 것 같다. (특대 사이즈)","고스트","풀","부정형"
"펌킨인","초승달이 뜬 밤에 기분 나쁜 목소리로 노래를 부르며 마을 안을 헤맨다. 그 노래를 들으면 저주를 받는다.머리카락 같은 팔로 사냥감을 조른다. 괴로워하는 모습을 지켜보며 즐거운 듯 노래한다.초승달이 뜬 밤에 기분 나쁜 목소리로 노래를 부르며 마을 안을 헤맨다. 그 노래를 들으면 저주를 받는다.머리카락 같은 팔로 사냥감을 조른다. 괴로워하는 모습을 지켜보며 즐거운 듯 노래한다.도감에 없음등장하지 않음작은 펌킨인은 아이를 흉내 내어 어른을 방심하게 만든 뒤 저세상으로 데려가버린다. (작은 사이즈)한밤중에 몸속에서 들리는 기분 나쁜 울음소리는 저세상에서 고통받는 죽은 자의 울음소리라는 듯하다. (보통 사이즈)작은 몸의 호바귀가 진화한 모습이다. 몸 크기는 유전된다. (작은 사이즈)초승달이 뜨는 밤이 되면 펌킨인이 현관문을 노크한다. 그리고 열어준 사람을 저세상으로 데리고 간다. (보통 사이즈)특별히 큰 몸의 호바귀가 진화한 모습이다. 몸 크기는 유전된다. (특대 사이즈)","고스트","풀","부정형"
"꽁어름","몸을 둘러싼 얼음이 적의 공격을 막는다. 깨져도 냉기로 재빨리 얼음을 얼린다.마이너스 100도의 냉기로 적을 얼려버린다. 만년설로 덮인 산에서 무리를 짓는다.몸을 둘러싼 얼음이 적의 공격을 막는다. 깨져도 냉기로 재빨리 얼음을 얼린다.마이너스 100도의 냉기로 적을 얼려버린다. 만년설로 덮인 산에서 무리를 짓는다.도감에 없음등장하지 않음영하 100도의 냉기로 공기 중의 수분을 얼려서 얼음 갑옷으로 몸을 지킨다.혹한의 지역에 서식한다. 크레베이스의 등에 자신의 발을 얼어붙게 해 고정한다.","얼음","","괴수"
"크레베이스","얼어붙은 몸은 강철처럼 단단하다. 앞을 가로막는 것을 커다란 몸으로 파괴하며 이동한다.등에 수 마리의 꽁어름을 태우고 지내는 모습은 마치 얼음으로 된 항공모함 같다.얼어붙은 몸은 강철처럼 단단하다. 앞을 가로막는 것을 커다란 몸으로 파괴하며 이동한다.등에 수 마리의 꽁어름을 태우고 지내는 모습은 마치 얼음으로 된 항공모함 같다.도감에 없음등장하지 않음여러 마리의 꽁어름을 등에 태우고 고위도의 차가운 바다를 빙산 속에 섞여 헤엄친다.낮 동안의 활동으로 몸의 균열이 깊어지지만 하룻밤 사이에 균열이 없는 몸으로 돌아간다.","얼음","","괴수"
"음뱃","캄캄한 동굴에서 산다. 20만Hz의 초음파를 커다란 귀에서 발사한다.20만Hz의 초음파를 받으면 막강한 레슬러도 현기증이 나 서 있을 수 없다.캄캄한 동굴에서 산다. 20만Hz의 초음파를 커다란 귀에서 발사한다.20만Hz의 초음파를 받으면 막강한 레슬러도 현기증이 나 서 있을 수 없다.도감에 없음과일을 좋아한다. 초음파를 이용해서 잘 익은 것만 골라내 먹는 미식가다.먹이인 과일을 찾아 날아다닌다. 익은 정도를 초음파로 판별할 수 있다.등장하지 않음해가 지면 둥지인 동굴을 나와 날아다니며 잘 익은 과일을 초음파로 찾는다.온갖 주파수의 음파를 조종한다. 초음파를 맞으면 거대한 몸집의 포켓몬도 견디지 못한다.","비행","드래곤","비행"
"음번","달빛조차 없는 어둠 속을 날며 방심하고 있는 사냥감을 덮친다. 어둠 속의 싸움에서는 무적이다.귀에서 발생하는 초음파로 거대한 바위도 분쇄한다. 어둠을 틈타 공격한다.달빛조차 없는 어둠 속을 날며 방심하고 있는 사냥감을 덮친다. 어둠 속의 싸움에서는 무적이다.귀에서 발생하는 초음파로 거대한 바위도 분쇄한다. 어둠을 틈타 공격한다.도감에 없음성질은 난폭하지만 좋아하는 잘 익은 과일을 주면 언제 그랬냐는 듯이 잘 따른다.바위도 부수는 초음파로 눈에 들어오는 모든 것에 공격을 가하는 혈기가 왕성한 포켓몬.등장하지 않음어두워서 아무것도 할 수 없는 상대를 무자비하게 공격한다. 혈기왕성하고 잔인한 성질을 가졌다.어둠 속을 날아다니며 바위도 부수는 초음파로 타격을 입힌 뒤 예리한 이빨로 숨통을 끊는다.","비행","드래곤","비행"
"제르네아스","영원한 생명을 나누어 준다고 한다. 수목의 모습으로 1000년 동안 잠들고 부활한다.머리의 뿔이 일곱 빛깔로 빛날 때 영원한 생명을 나눠준다고 전해진다.영원한 생명을 나누어 준다고 한다. 수목의 모습으로 1000년 동안 잠들고 부활한다.머리의 뿔이 일곱 빛깔로 빛날 때 영원한 생명을 나눠준다고 전해진다.도감에 없음등장하지 않음도감에 없음","페어리","","알미발견"
"이벨타르","날개와 꼬리를 펼치고 빨갛게 빛날 때 살아 있는 생명을 빨아들이는 전설의 포켓몬.수명이 다할 때 모든 생명의 목숨을 빨아들이고 고치의 모습으로 돌아간다고 한다.날개와 꼬리를 펼치고 빨갛게 빛날 때 살아 있는 생명을 빨아들이는 전설의 포켓몬.수명이 다할 때 모든 생명의 목숨을 빨아들이고 고치의 모습으로 돌아간다고 한다.도감에 없음등장하지 않음도감에 없음","악","비행","알미발견"
"지가르데","날카로운 이빨로 상대를 처리한다. 계속 이 몸을 유지할 수 없어서 일정 시간이 지나면 흩어져버린다.셀이라고 불리는 지가르데의 일부가 10%정도 모인 모습. 시속 100km로 대지를 달린다.지가르데의 일부가 1할 정도 모였다. 상대의 품으로 뛰어들어 날카로운 이빨로 물어 버린다.각지의 지가르데 셀이 10% 모였을 때 태어난다. 접근전이 특기다.등장하지 않음도감에 없음","드래곤","땅","알미발견"
"디안시","멜리시의 돌연변이다. 분홍빛으로 빛나는 몸은 세계에서 가장 아름답다고 일컬어진다.양손의 틈으로 공기 중의 탄소를 압축하여 많은 다이아를 한순간에 만들어 낸다.멜리시의 돌연변이다. 분홍빛으로 빛나는 몸은 세계에서 가장 아름답다고 일컬어진다.양손의 틈으로 공기 중의 탄소를 압축하여 많은 다이아를 한순간에 만들어 낸다.도감에 없음등장하지 않음도감에 없음","바위","페어리","알미발견"
"후파","공간을 뒤트는 링으로 모든 것을 멀리 떨어진 곳으로 날려버리고 마는 트러블메이커다.마음에 드는 물건을 링을 사용해 비밀의 거처에 모으고 있다. 링을 통해 순간이동한다.진정한 모습일 때는 거대한 힘을 가지고 있다. 원하는 재물을 손에 넣기 위해 그것이 숨겨진 성을 통째로 빼돌려 사라졌다는 전설이 있다.6개의 링과 6개의 거대한 팔로 수많은 것들을 빼앗는다고 전해진다. 힘이 봉인되어 작은 모습으로 변했다.자료 없음","에스퍼","고스트","알미발견"
"볼케니온","수증기를 뿜어내어 자신의 모습을 짙은 안개 속에 숨긴다. 사람이 오지 않는 산에 산다고 한다.등에 있는 팔로 체내의 수증기를 분사한다. 산 하나를 날려버릴 정도의 위력이다.수증기를 뿜어내어 자신의 모습을 짙은 안개 속에 숨긴다. 사람이 오지 않는 산에 산다고 한다.등에 있는 팔로 체내의 수증기를 분사한다. 산 하나를 날려버릴 정도의 위력이다.도감에 없음등장하지 않음도감에 없음","불꽃","물","알미발견"
