"name","desc","type1","type2","egg_group"
"내던숭이","20마리 전후의 그룹을 만든다. 그 결속은 상당히 강하며 절대 동료를 버리지 않는다.딱딱한 나무열매를 사용해서 싸운다. 그 테크닉은 대대로 보스로부터 그룹 동료들에게 전수된다.침으로 어깨에 잎사귀를 붙여서 마킹한다. 잎사귀의 위치로 어느 무리인지 알 수 있다.나무열매가 무기이자 주식이다. 무리 중에서 가장 멀리 나무열매를 던지는 자가 보스다.등장하지 않음보스의 지시를 따라 훌륭한 팀플레이로 좋아하는 나무열매를 찾기 위해 동료와 협동한다.20마리 정도가 무리 지어 생활한다. 정해진 역할을 해내면서 혹독한 자연에서 꿋꿋하게 살아남았다.","격투","","육상"
"꼬시레","겁이 많아서 많은 다리를 버둥거리며 필사적으로 도망친다. 도망간 자리는 반짝반짝 깨끗하다.해변부터 해저까지 다양한 장소에 산다. 썩은 먹이라도 기꺼이 먹는 자연의 청소부.떨어져 있는 것은 뭐든지 줍는다. 동전을 갖고 있을 때도 있어 니로우나 나옹이 노리고 있다.매우 소심한 포켓몬. 무언가가 다가오기만 해도 고속으로 다리를 움직여서 도망친다.등장하지 않음상한 것이든 쓰레기든 닥치는 대로 먹어 치우는 자연의 청소부. 둥지 주변은 언제나 깨끗하다.무리가 모여 다니며 항상 주위를 경계한다. 적의 기척을 느끼면 뿔뿔이 흩어져 도망간다.","벌레","물","벌레,수중3"
"갑주무사","날카롭고 거대한 발톱으로 공격한다. 공기나 해수마저 두 동강 낼 정도의 실력이다.6개의 팔로 능숙하게 싸운다. 평소에는 심해의 바위굴에서 명상하듯 조용히 지낸다.몸을 덮고 있는 두꺼운 껍질은 다이아몬드 정도의 강도다. 이기기 위해서는 수단을 가리지 않는다.자유롭게 늘었다 줄었다 하는 발톱이 최대의 무기다. 꼬시레를 거느리고 있을 때도 있다.등장하지 않음이기기 위해서는 수단을 가리지 않는다. 상대의 빈틈을 찌른 뒤 앞발의 작은 발톱으로 마무리한다.해저의 굴이나 침몰선이 거처다. 케오퍼스와 싸워서 진 쪽이 먹이가 된다.","벌레","물","벌레,수중3"
"모래꿍","객사한 자의 원통함이 아이가 만든 모래언덕에 깃들어 탄생했다.입안에 손을 넣은 자를 조종한다. 모래언덕의 몸집을 크게 만들기 위해서다.머리의 삽을 마음에 들어한다. 되찾으러 온 아이와 싸우다가 열을 올리면서 치고 받고 싸운다.모래장난으로 만든 모래산은 돌아갈 때 부수지 않으면 영혼이 깃들어서 모래꿍이 될지도 모른다.등장하지 않음모래산에 죽은 자의 원념이 깃들어 포켓몬이 되었다. 머리의 삽을 마음에 들어 한다.주로 모래사장에 산다. 입안에 손을 넣은 상대를 조종하여 자신을 크게 만든다.","고스트","땅","부정형"
"모래성이당","사람을 조종하여 모래언덕을 모래성으로까지 진화시켰다. 저주의 힘도 깊어졌다.성 아래에는 정기를 빨려 바싹 말라버린 자들의 뼈가 대량으로 묻혀있다.한 알의 모래에도 의지가 있다. 작은 포켓몬을 산 채로 삼켜서 생기를 뺏는다.모래바람을 일으켜서 상대의 움직임을 봉인하고 생기를 뺏는 무서운 포켓몬이다.등장하지 않음해변의 악몽이라고도 불린다. 모래를 조종하여 먹이를 가라앉힌 뒤 영혼을 흡수한다.해변에 살지만 물을 싫어한다. 세찬 비를 맞으면 성의 형태를 유지하지 못한다.","고스트","땅","부정형"
"해무기","해변 등 얕은 바다에 산다. 몸에서 체내 기관을 꺼내서 먹이를 잡거나 적과 싸운다.모래 해변에 많이 있다. 몸을 감싸는 끈적끈적한 점액은 햇볕에 탄 피부 관리에 편리하다.해무기던지기라는 문화는 육지로 밀려온 해무기를 바다로 던져 돌려보내는 습관에서 시작되었다.전신이 체액으로 미끈거린다. 실수로 밟으면 넘어지고 화를 내며 때리려 든다.등장하지 않음따뜻하고 얕은 여울에 산다. 상대와 마주치면 체내 기관을 입으로 뿜어서 때려눕힌다.보습 효과가 뛰어난 점액이 피부를 감싸고 있어 며칠을 육지에 있어도 마르지 않는다.","물","","수중1"
"타입:널","무거운 제어마스크를 쓰고 있어 본래의 능력을 발휘할 수 없다. 특별한 힘을 숨기고 있다.인공의 포켓몬이다. 폭주할 위험이 있어 제어마스크로 힘을 봉인하고 있다.특정 임무를 위해 개발된 포켓몬 병기다. 실험 중에 폭주해서 중단되었다.폭주의 위험이 있어 제어마스크를 통해 본래의 힘을 봉인하고 있다.등장하지 않음극비였던 연구자료가 도난당한 뒤 가라르지방에서 새로 만들어졌다는 소문이 있다.신화 속 포켓몬을 모델로 만들었지만 힘이 폭주하는 것을 억제하는 마스크를 쓰고 있다.","노말","","알미발견"
"실버디","파트너와의 신뢰로 각성한다. 자유자재로 타입을 바꾸는 능력을 발휘하며 싸운다. (타입:노말)제어 마스크를 파괴했다. 특별한 메모리를 통해 타입을 변화시킬 수 있게 되었다. (노말 제외 모든 타입)그 이름은 타입:널을 처음으로 이 모습으로 진화시킨 소년에 의해 지어졌다. (타입:노말)각성하여 AR시스템이 발동. 특수한 메모리에 반응하여 타입 체인지해서 적에게 맞선다. (노말 제외 모든 타입)각성으로 진화한 모습이다. 무거운 마스크에서 벗어나 스피드가 크게 올라갔다. (타입:노말)각성에 성공했다. 전설의 포켓몬처럼 자신의 타입을 변화시키며 싸울 수 있다. (노말 제외 모든 타입)제어마스크를 파괴할 수 있었던 것은 파트너와의 유대를 통해 강한 정신력을 얻었기 때문이다. (타입:노말)봉인되었던 타입 체인지의 능력을 해방했다. 솟아나는 에너지로 인해 은빛으로 빛난다. (노말 제외 모든 타입)등장하지 않음파트너와의 강한 유대에 의해 숨겨진 능력을 각성했다. 자유자재로 타입을 바꿀 수 있다. (타입:노말)각성한 능력에 따라 장비한 메모리에 맞춰 (타입 이름)타입으로 변화했다. (노말 제외 모든 타입)본래의 힘을 해방하게 하는 마지막 요소는 신뢰하는 트레이너와의 유대였다. (타입:노말)장비한 메모리에 따라 타입이 변하는 능력을 지녔다. (타입 이름)타입의 모습이다. (노말 제외 모든 타입)","노말","","알미발견"
"메테노","원래 오존층에 살고 있으며 몸의 껍질이 무거워지면 지상을 향해 떨어진다. (유성의 모습)대기 중의 먼지를 먹고 있다. 먹은 먼지의 성분에 따라 코어의 색조가 정해진다.(코어의 모습)강한 충격을 받으면 껍데기는 떨어져 나간다. 나노입자가 돌연변이하여 태어난 포켓몬이다.(유성의 모습)코어가 드러난 채로 있으면 금방 소멸해버린다. 서둘러 볼에 넣으면 살아남을 수 있다고 한다.(코어의 모습)오존층에 살며 더 강한 포켓몬의 먹이가 된다. 도망치다 지상으로 떨어진다.(유성의 모습)밤하늘에서 떨어지는 메테노와 만날 수 있는 장소는 제한되어 있다. 알로라는 그 귀한 장소 중 한 곳이다.(코어의 모습)겉껍질은 매우 튼튼하지만 지상에 낙하할 때의 충격으로 산산이 조각나 버린다.(유성의 모습)겉껍질이 벗겨진 모습. 코어의 색이 다른 이유는 먹은 먹이의 성분이 다르기 때문이다.(코어의 모습)자료 없음","바위","비행","광물"
"자말라","잔 채 태어나고 잔 채 죽는다. 모든 행동은 꾸고 있는 꿈에 의한 잠버릇인 것 같다.안고 있는 나무는 태어났을 때 부모로부터 받은 것이다. 잘 길들이면 트레이너의 팔에도 달라붙는다.태어날 때부터 계속 자고 있다. 깊은 수면에 빠져 있을 때는 일체 움직이지 않는다.죽을 때까지 계속 잠들어 있는 이유는 먹이인 잎사귀에 마취 성분이 포함되어 있기 때문이다.등장하지 않음","노말","","육상"
"폭거북스","등의 등껍질은 폭발물이다. 실수로 때리면 대폭발한다. 배의 구멍이 약점이다.콧구멍으로 불꽃과 독가스를 뿜는다. 배설물은 폭발물이며 다양한 용도가 있다.화산에 살며 황이나 광물을 먹는다. 먹은 먹이의 성분이 폭발하는 등껍질의 바탕이 된다.폭발하는 등껍질은 성가시게도 습기에 약하다. 비가 내리는 날에는 동굴 깊은 곳에서 가만히 있다.등장하지 않음폭약으로 코팅된 등껍질을 짊어지고 있다. 공격하는 상대에게 대폭발로 반격한다.화산에서 살며 먹은 유황이 등껍질에 있는 폭약의 원료가 된다. 위험하게도 배설물 역시 폭발물이다.","불꽃","드래곤","괴수,드래곤"
"토게데마루","등의 가시 털은 평소에 누워 있다가 흥분하면 곤두서 덮쳐오는 적을 찌른다.등의 기다란 털은 피뢰침이다. 낙뢰를 끌어들여 번개를 맞으면 전기 주머니에 저장한다.등에 난 14개의 바늘 털은 놀라거나 흥분했을 때 멋대로 곤두선다,전기를 만드는 힘은 그다지 강하지 않아서 번개를 맞아서 충전한다.등장하지 않음등에 난 긴 털로 번개나 전기포켓몬의 전격을 받아 전기 주머니에 충전한다.위기에 처하면 몸을 둥글게 말고 등의 가시를 곤두세워 마구잡이로 전격을 쏘아댄다.","전기","강철","육상,요정"
"따라큐","정체불명. 누더기 속을 본 어떤 학자는 공포에서 헤어나오지 못하고 쇼크사 했다. (둔갑한 모습) 겨우 둔갑했는데 목이 부러져버렸다. 안은 아마도 아직 멀쩡하겠지만 슬프다. (들킨 모습)무시무시한 모습을 누더기로 가리고 사람이나 다른 포켓몬에게 다가가는 외로움이 많은 포켓몬이다. (둔갑한 모습) 공격을 받아 목이 꺾이거나 뒤집어쓴 천이 찢어져 버리면 밤을 새워서 수선한다. (들킨 모습)얌전하고 외로움을 잘 타지만,넝마 조각의 속을 보려고 하면 격렬하게 싫어하며 저항한다. (둔갑한 모습) 거울 앞에 서서 필사적으로 부러진 목을 고친다. 쉽게 고쳐지지 않아 안에서는 울고 있다. (들킨 모습)바람이 불어서 우연히 속을 봐 버린 트레이너는 그날 밤 고통에 몸부림치다 죽었다. (둔갑한 모습)정체를 들킬 것 같아 슬퍼한다. 목 부분을 꺾은 상대는 절대 용서하지 않고 복수한다. (들킨 모습)등장하지 않음겁을 주지 않기 위해 피카츄와 닮은 누더기를 쓰고 있지만 오히려 더 으스스해졌다. (둔갑한 모습)피카츄로 둔갑한 것을 들키게 한 녀석은 용서하지 않는다. 목숨과 바꿔서라도 반드시 쓰러뜨린다. (들킨 모습)연구를 위해 누더기 속을 들여다본 학자가 알 수 없는 병으로 목숨을 잃었다. (둔갑한 모습)천의 힘으로 적의 공격을 받아넘겼지만 목이 꺾여 정체를 들켜버렸다. (들킨 모습)","고스트","페어리","부정형"
"치갈기","머리의 돌기에서 사이코 파워를 발산할 때 아주 귀에 거슬리는 이가는 소리가 주변에 울려 퍼진다.염동력으로 먹이를 마비시켜 튼튼한 이빨로 깨물어 부순다. 셀러의 껍질도 거뜬히 부순다.모래로 숨어들어 머리의 돌기에서 사이코 파워를 방사한다. 주변의 상태를 탐지하면서 먹이를 기다린다.시마사리의 바늘도 뚫지 못할 정도로 두꺼운 피부를 가졌다. 튼튼한 이빨로 어적어적 바늘을 갉아서 먹는다.자료 없음","물","에스퍼","수중2"
"할비롱","마음이 따뜻하고 착하다. 하지만 한번 화에 사로잡히면 거친 숨결로 주변을 파괴해 버린다.사람을 잘 따르고 아이를 좋아한다. 사이 좋은 아이와 놀기 위해 깊은 산 속에서 마을로 내려온다.친구가 된 아이가 괴롭힘을 당하면 괴롭힌 아이의 집에 찾아가서 태워버린다.마을에 나타나서 아이들과 논다. 위험에 처해도 아이를 지켜주기 때문에 어머니도 안심할 수 있다.등장하지 않음해발 3000m가 넘는 산에 산다. 드물게 마을로 내려와 아이들과 논다.사람을 잘 따르고 마음이 착하지만 한번 화가 나면 강풍을 일으켜 모든 것을 쓰러뜨려 버린다.","노말","드래곤","괴수,드래곤"
"타타륜","큰 닻을 빙빙 휘둘러 고래왕조차 일격에 KO 시킨다. 녹색의 해초가 본체다.바다를 떠도는 해초의 영혼이 다시 태어났다. 해저의 쓰레기를 해초에 감아서 몸을 유지한다.녹색의 해초를 휘감아 생기를 빨아들인다. 주로 고래왕처럼 몸집이 큰 것을 노린다.사슬 같은 녹색 해초는 수백 미터나 늘어난다. 희한하게도 수레기와 사이가 좋다.등장하지 않음해저를 떠도는 해초가 침몰선의 부품을 거두어들여서 고스트포켓몬으로 다시 태어났다.바다에 닻을 내려 먹이를 기다린다. 몸집이 큰 고래왕을 잡아 생기를 빨아들인다.","고스트","풀","부정형"
"짜랑꼬","비늘을 때려 마음을 전달한다. 짜랑꼬가 사는 고산에서는 금속음이 메아리친다.인적이 없는 산에 산다. 짜랑꼬끼리 싸우면서 조금씩 성장해간다.머리의 비늘로 바위나 지면을 마구 두드려 상대를 위협한다. 소리로 동료와 연락도 취한다.적에게 등을 보이지 않고 싸운다. 용감한 기질을 갖고 있어서 고대의 전사는 곧잘 동료로 삼았다.등장하지 않음머리의 비늘을 동료끼리 부딪히며 싸우는 법을 배운다. 이를 통해 기술과 정신을 단련한다.털이 금속처럼 단단해져서 생긴 비늘을 부딪쳐서 소리를 내고 동료와 소통한다.","드래곤","","드래곤"
"짜랑고우","기합을 외치며 먹이에게 달려든다. 비늘의 펀치는 상대를 갈기갈기 찢는다.비늘은 점점 새로 자란다. 새로워질수록 비늘은 단단하고 예리해진다.비늘을 부딪히며 소리를 낸다. 리듬이 최고조에 달할 때 공격해 온다.떨어진 비늘을 두드려서 냄비나 프라이팬으로 가공한다. 열전도율이 좋아서 사용하기 편하다고 호평이다.등장하지 않음비늘이 떨어진 상처투성이인 몸은 강자라는 증표다. 상대를 쓰러뜨린 후 상처를 보여준다.비늘을 부딪쳐 우렁찬 소리를 낸 후 상대에게 덤벼들어 날카로운 손톱으로 갈기갈기 찢는다.","드래곤","격투","드래곤"
"짜랑고우거","적을 보면 꼬리의 비늘을 짤랑짤랑 소리를 내며 위협한다. 약한 자는 허둥대며 도망간다.단단한 비늘은 공방일체. 한때 무기나 일용품으로 가공되어 쓰여졌다.먹이의 숨통을 끊고 포효하면 여기저기에서 축하하는 동료의 금속음이 메아리친다.강철의 비늘을 두른 주먹을 휘두르며 용감하게 싸운다. 자신 있는 특기는 어퍼컷이다.등장하지 않음상대와 마주치면 꼬리의 비늘로 소리를 내어 위협한다. 이에 겁먹지 않은 강자만을 상대로 싸운다.짜랑고우거의 비늘로 만든 갑옷을 두른 고대의 전사가 유적에 그려져 있다.","드래곤","격투","드래곤"
"카푸꼬꼬꼭","호기심이 왕성한 멜레멜레의 수호신이다. 번개 구름을 불러 우레를 몸에 비축한다.눈에 보이지 않는 스피드로 적을 교란한다.심하게 화를 잘 내지만 왜 화가 났는지는 금방 잊어버린다.수호신이라고 불리지만 기분을 해치는 사람이나 포켓몬을 공격하는 난폭한 신이기도 하다.번개를 조종하는 멜레멜레의 수호신. 호기심이 왕성해서 가끔 사람들 앞에 나타난다.등장하지 않음도감에 없음","전기","페어리","알미발견"
"카푸나비나","천진난만하고 잔혹한 아칼라의 수호신이다. 향기로운 꽃향기가 에너지의 근원이다.팔랑팔랑 날아다니며 이상하게 빛나는 인분을 흩뿌린다. 이것에 닿은 자는 곧 건강을 되찾는다고 한다.빛나는 인분을 흩뿌려 사람이나 포켓몬의 상처를 치료한다. 아칼라에서 모시는 수호신이다.수호신으로 불리지만 천진난만하면서 잔혹한 성질도 겸비한 자연의 화신이라 할 수 있는 존재다.등장하지 않음도감에 없음","에스퍼","페어리","알미발견"
"카푸브루루","큰 나무를 뽑아서 빙빙 휘두른다. 초옥을 무성하게 만들어 그 에너지를 흡수한다.울라울라의 수호신으로 게으름뱅이다. 초목을 조종해 적을 묶어서 움직임을 멈추게 하고 뿔로 단번에 받는다.수호신으로 불리지만 적이라고 간주한 자는 철저하게 때려 부수는 격렬함을 갖고 있다.꼬리로 소리를 내어 위치를 알림으로써 불필요한 싸움을 피한다. 초목을 조종하는 울라울라의 수호신.등장하지 않음도감에 없음","풀","페어리","알미발견"
"카푸느지느","짙은 안개로 적을 혼란시켜 자멸하게 만드는 무서움을 지녔다. 해류가 에너지의 근원이다.물을 조종하는 포니의 수호신. 부정을 없애는 깨끗한 물을 만들어낸다고 전해져 온다.짙은 안개 속에 살고 있다고 두려움과 존경을 받아 왔다. 물을 조종하는 포니의 수호신이다.수호신으로 불리지만 무턱대고 다가오는 상대에게는 무서운 재앙을 가져다주는 일도 있다.등장하지 않음도감에 없음","물","페어리","알미발견"
"코스모그","연약한 가스 상태의 몸이다. 대기의 먼지를 모으며 천천히 성장한다.먼 옛날에는 별의 아이라는 이름으로 불렸다. 다른 세계의 포켓몬이라고 전해지지만 자세한 것은 불명확하다.의지할 곳 없는 가스 상태의 몸은 약한 바람에도 휩쓸리지만, 전혀 신경 쓰지 않는 듯하다.이 세계의 포켓몬인지는 의문이다. 위험해지면 워프를 사용해서 안전한 장소에 몸을 숨긴다.등장하지 않음다른 우주에서 찾아왔다. 가스로 된 몸은 매우 가벼워서 산들바람에도 날아가 버릴 정도다.경계심이 없고 호기심이 왕성해 위험한 상황에 맞닥뜨리는 경우가 많다. 위기에 처하면 워프해서 도망친다.","에스퍼","","알미발견"
"코스모움","죽은 것처럼 전혀 움직이지 않지만 만지면 어렴풋이 따뜻하다. 아주 옛날에는 달의 고치로 불렸다.단단한 껍질 안의 검은 코어에 무언가가 계속 모여들고 있다. 다른 세계의 포켓몬으로 전해진다.먼 옛날 알로라를 지배하던 왕은 별의 고치라고 부르며 숭상하기 위한 제단을 만들었다.빛을 흡수하면서 성장을 계속하고 있다. 금색의 껍질은 놀라울 정도로 튼튼하다.등장하지 않음인간의 지식을 뛰어넘는 강도를 가진 껍질에 둘러싸여 있다. 별의 빛을 받아서 성장한다.대기의 티끌을 굉장한 기세로 발아들여 진화 에너지를 코어에서 열심히 만들고 있다.","에스퍼","","알미발견"
"솔가레오","다른 세계에 산다고 전해진다. 온몸에서 격렬한 빛을 내뿜어 깜깜한 밤도 한낮처럼 비춘다.코스모그가 진화한 수컷이라고 전해진다. 제3의 눈이 뜰 때 다른 세계로 달려나간다.울트라홀을 연 결과 다른 세계의 에너지나 생명을 이 세계로 부르기도 한다.아득히 먼 옛날의 문헌에 태양을 삼키는 짐승이라는 이름으로 기록이 남아 있다.등장하지 않음전신에서 빛을 발산해서 마치 태양 같은 모습이 되면 어둠을 물리치고 세상을 비춘다.태양을 삼키는 짐승이라고 불렸다. 굉장한 양의 빛 에너지를 방출한다.","에스퍼","강철","알미발견"
"루나아라","코스모그가 진화한 암컷이라고 전해진다. 제3의 눈이 떠오를 때 다른 세계로 날아간다.다른세계에 산다고 전해진다. 빛을 계속 먹어치워 한낮에도 깜깜한 밤처럼 어둡게 만든다.먼 옛날 문헌에 달을 현혹하는 짐승이라는 이름으로 기록되어 있다.다른 세계로 통하는 구멍을 통해 미지의 힘이나 생명을 이 세계로 불러들이는 경우도 있다.등장하지 않음달을 현혹하는 짐승이라는 이름을 가졌다. 모든 빛을 에너지로 변환해서 살고 있다.주위의 빛을 모두 빼앗아 자신 스스로 만월의 모습이 되어 밤하늘에 빛을 발산한다.","에스퍼","고스트","알미발견"
"텅비드","수수께끼에 싸인 UB의 일종. 길을 가던 사람이 기생 당해 난폭해지는 모습이 목격되었다.UB의 일종. 의지가 있는지는 불명확하지만 가끔 소녀 같은 행동을 보인다.UB라고 불리는 다른 세계의 생명체다. 강한 신경독을 갖고 있을 것으로 추정된다.울트라홀을 통해 이 세계에 나타났다. 포켓몬이나 인간에게 기생해서 사는 듯하다.등장하지 않음도감에 없음","바위","독","알미발견"
"매시붕","다른 세계에서 나타난 UB이다. 스스로 몸을 보여주는 행동이 자랑인지 위협인지 알 수 없다.정체불명의 UB. 한 방의 펀치로 덤프트럭을 분쇄하는 광경이 목격되었다.이 세계와는 성질이 다르고 위험하지만 원래 살던 세계에서는 흔히 볼 수 있는 생물인 듯하다.이상할 정도로 팽창하는 근육을 자랑한다. 울트라비스트의 일종.등장하지 않음도감에 없음","벌레","격투","알미발견"
"페로코체","위험한 UB 중 1마리이다. 굉장한 속도로 대지를 질주하는 모습이 목격되었다.UB의 일종. 이 세계의 물건에 불결함을 느끼는 것인지 전혀 손을 대려 하지 않는다.다른 세계에 사는 생명체다. 가늘고 부드러운 몸이지만, 강한 파워를 간직하고 있는 듯하다.이 세계와는 성질이 다르고 위험하지만 원래 살던 세계에서는 흔히 볼 수 있는 생물인 듯하다.등장하지 않음도감에 없음","벌레","격투","알미발견"
"전수목","온몸에서 엄청난 전격을 내뿜는 광경이 목격되었다. 수수께끼의 생물 UB중 하나다.울트라홀에서 출현했다. 발전소를 습격한 것으로 보아 전기가 에너지원인 것으로 여겨진다.이 세계와는 성질이 다르고 위험하지만 원래 살던 세계에서는 흔히 볼 수 있는 생물인 듯하다.울트라비스트라고 불린다. 나무처럼 땅에 손발을 꽂고 움직이지 않는 것도 있다.등장하지 않음도감에 없음","전기","","알미발견"
"철화구야","울트라홀에서 나타났다. 고속으로 하늘을 나는 모습이 목격된 울트라비스트이다.UB의 일종. 2개의 팔에서 가스를 뿜어내어 숲을 불태워버리는 모습이 확인되었다.위험한 UB의 일종이다. 거대한 두 팔에서 에너지 반응이 강하게 검출된다.이 세계와는 성질이 다르고 위험하지만 원래 살던 세계에서는 흔히 볼 수 있는 생물인 듯하다.등장하지 않음도감에 없음","강철","비행","알미발견"
"종이신도","울트라홀에서 나타난 UB이다. 스스로 적을 덮치진 않지만 온몸이 날카로운 흉기다.거대한 철탑을 단번에 베어 버리는 모습이 목격된 비스트의 일종.종이와 같은 얇은 몸에서 연마한 칼 같은 예리함이 느껴지는 울트라비스트다.이 세계와는 성질이 다르고 위험하지만 원래 살던 세계에서는 흔히 볼 수 있는 생물인 듯하다.등장하지 않음도감에 없음","풀","강철","알미발견"
"악식킹","산을 깍아 먹고 빌딩을 삼키는 모습이 보고되었다. 울트라비스트 중 하나이다.위험생물 비스트의 일종. 항상 무언가를 먹고 있는 듯하지만 왜인지 배설물은 발견되지 않았다.이 세계와는 성질이 다르고 위험하지만 원래 살던 세계에서는 흔히 볼 수 있는 생물인 듯하다.UB라고 불리는 미지의 생명체. 늘 배가 고픈 상태인 것인지 계속해서 무언가를 먹고 있다.등장하지 않음도감에 없음","악","드래곤","알미발견"
"네크로즈마","지하에서 잠들어 있던 것 같다. 태고의 다른 세계에서 왔다고 추측되는 UB같은 생물이다.빛이 에너지원인 듯하다. 레이저 광선을 마구 쏘아대는 매우 난폭한 성질을 가졌다.에너지인 빛을 찾아 날뛰는 모습은 어딘지 모르게 괴로워 보인다. 다른 세계의 존재인 듯하다.빛이 에너지원이다. 빛을 받지 못하면 불순물이 쌓여서 검게 변해 움직일 수 없게 된다.등장하지 않음빛을 에너지원으로 하여 살고 있다. 지하에 잠들어있었기 때문에 체내에 쌓인 불순물에 의해 검게 변했다.살기 위해 빛을 찾아 날뛰며 돌아다닌다. 레이저 광선을 쏘아 온갖 것을 산산조각 낸다.","에스퍼","","알미발견"
"마기아나","500년 이상 전에 만들어진 인조포켓몬이다. 사람의 말을 이해하지만 말은 못 한다.기계장치로 된 몸은 그릇에 불과하다. 소울하트라고 불리는 인조 영혼이 본체다.의식을 동조시켜 상대의 마음을 이해한다. 사람을 도울 때 편리한 능력이다.약 500년 전 과학자에 의해 만들어졌다. 소울하트라고 불리는 파츠가 본체다.등장하지 않음도감에 없음","강철","페어리","알미발견"
"마샤도","그림자 안에 숨어 들을 수 있어 사람들 앞에 모습을 보이지 않아 그 존재는 환상이었다.상대의 그림자에 숨어들어 그 움직임과 힘을 복사한다. 겁이 많고 나약한 포켓몬이다.상대 그림자에 숨어들어 움직임이나 능력을 흉내 낸다. 그러다가 진짜보다 강해진다.사람이나 포켓몬의 그림자 속에 숨는다. 숨은 상대의 마음을 이해하고 능력을 복사한다.등장하지 않음권법의 달인의 그림자에 숨어들어 움직임을 복사했기 때문에 궁극의 오의를 익힐 수 있었다.모든 그림자 안에 숨어들 수 있는 능력을 갖고 있어 오랫동안 누구에게 발견되지 않았다.","격투","고스트","알미발견"
"베베놈","등장하지 않음다른 세계에서는 여행 파트너로 삼을 정도로 친근한 울트라비스트다.다른 세계에 사는 울트라비스트. 머리의 독침에서 나온 독액을 상대에게 끼얹고 깔깔 웃는다.등장하지 않음도감에 없음","독","","알미발견"
"아고용","등장하지 않음체내에 수백 리터의 독액을 갖고 있다. UB라고 불리는 생물의 일종이다.울트라비스트의 일종. 독침에서 점도가 높고 빛나는 독액을 발사한다.등장하지 않음도감에 없음","독","드래곤","알미발견"
"차곡차곡","등장하지 않음울트라홀에서 출현했다. 여러 개의 생명이 쌓여 1마리를 형성하고 있는 듯하다.UB 같은 수수께끼의 생명체. 갑자기 움직이기 시작해서 덮쳐온 돌담의 정체는 이 녀석이다.등장하지 않음도감에 없음","바위","강철","알미발견"
"두파팡","등장하지 않음꿈틀거리며 사람에게 다가오다 느닷없이 머리를 폭발시킨다. 울트라비스트의 일종인 듯하다.울트라홀에서 나타난 UB. 폭발로 상대를 놀라게 하고 그 틈에 생기를 빼앗는다.등장하지 않음도감에 없음","불꽃","고스트","알미발견"
"제라오라","등장하지 않음양 손발톱에 전기를 머금어 상대를 갈가리 찢는다. 피하더라도 흩날리는 전격으로 감전시킨다.번개가 떨어지는 것과 같은 스피드로 적에게 접근한다. 날카로운 발톱으로 갈가리 찢는다.등장하지 않음번개에 필적하는 스피드로 달려나가 고전압의 발톱으로 상대를 갈가리 찢는다.손발의 볼록살에서 전기를 내보낸다. 제라오라가 달려나가면 번개가 치고 우렛소리가 들린다.","전기","","알미발견"
"멜탄","등장하지 않음걸쭉하게 녹은 강철의 몸을 가졌다. 땅속의 철분이나 금속을 녹여서 흡수한다.금속을 녹여서 먹어버린다. 액체 금속을 순환시켜서 체내에서 에너지를 만든다.무리 지어 생활하지만 때가 되면 1마리의 강한 멜탄이 동료들을 흡수해 진화한다.","강철","","알미발견"
"멜메탈","등장하지 않음철을 만들어내는 힘을 가졌다고 추앙받았었다. 모종의 이유로 3000년의 세월이 흘러 되살아났다.수명이 다하면 몸이 녹슬고 붕괴한다. 이윽고 작은 파편이 멜탄으로 부활한다.원심력으로 힘을 더해서 날리는 묵직한 너트 펀치는 포켓몬 중 최강이라고 전해진다.","강철","","알미발견"
